,entity_id,trip_update_trip_trip_id,trip_update_trip_start_time,trip_update_trip_start_date,trip_update_trip_route_id,trip_update_trip_direction_id,trip_update_vehicle_id,trip_update_vehicle_label,trip_update_trip_schedule_relationship,feed_message
918,61319117,61319117,14:30:00,20240606,Red,1,R-547CB69B,1623,,trip_updates (2024-06-06 18:11:20.441111+00:00)
919,61929076,61929076,14:56:00,20240606,222,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
920,61928971,61928971,14:11:00,20240606,220,1,y0760,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
921,61848576,61848576,13:51:00,20240606,71,1,y2035,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
922,61849106,61849106,14:16:00,20240606,350,0,y2113,2113,,trip_updates (2024-06-06 18:11:20.441111+00:00)
923,61394074,61394074,14:00:00,20240606,747,1,y3290,3290,,trip_updates (2024-06-06 18:11:20.441111+00:00)
924,61393235,61393235,13:50:00,20240606,16,0,y1829,1829,,trip_updates (2024-06-06 18:11:20.441111+00:00)
925,61848251,61848251,14:40:00,20240606,86,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
926,61868988,61868988,14:50:00,20240606,100,1,y0888,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
927,61393037,61393037,14:25:00,20240606,504,0,y1870,1870,,trip_updates (2024-06-06 18:11:20.441111+00:00)
928,61391083,61391083,14:18:00,20240606,23,1,y1919,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
929,61392601,61392601,14:19:00,20240606,22,0,y1828,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
930,62145941,62145941,14:49:00,20240606,32,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
931,61870156,61870156,15:08:00,20240606,110,1,y2042,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
932,61848967,61848967,15:00:00,20240606,80,1,y3131,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
933,62216435,62216435,14:40:00,20240606,429,1,y3330,3330,,trip_updates (2024-06-06 18:11:20.441111+00:00)
934,61945743,61945743,14:18:00,20240606,749,1,y1289,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
935,61945652,61945652,13:58:00,20240606,28,1,y1214,1214,,trip_updates (2024-06-06 18:11:20.441111+00:00)
936,61394301,61394301,14:19:00,20240606,57,0,y3284,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
937,61392610,61392610,14:44:00,20240606,15,0,y1790,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
938,62145025,62145025,13:45:00,20240606,51,0,y1694,1694,,trip_updates (2024-06-06 18:11:20.441111+00:00)
939,61928767,61928767,14:50:00,20240606,215,0,y0799,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
940,61946726,61946726,14:30:00,20240606,743,0,y1314,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
941,61391749,61391749,13:50:00,20240606,66,0,y1724,1724,,trip_updates (2024-06-06 18:11:20.441111+00:00)
942,61393094,61393094,14:33:00,20240606,7,0,y1854,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
943,62145059,62145059,15:09:00,20240606,37,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
944,61804296,61804296,14:02:00,20240606,Green-C,0,G-10071,3806-3662,,trip_updates (2024-06-06 18:11:20.441111+00:00)
945,CR-670365-939,CR-670365-939,18:17:00,20240606,CR-Fairmount,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
946,61929411,61929411,14:21:00,20240606,240,1,y0786,0786,,trip_updates (2024-06-06 18:11:20.441111+00:00)
947,62216506,62216506,14:32:00,20240606,439,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
948,61871042,61871042,14:32:00,20240606,92,1,y3148,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
949,61869526,61869526,14:00:00,20240606,96,0,y0901,0901,,trip_updates (2024-06-06 18:11:20.441111+00:00)
950,61391411,61391411,14:55:00,20240606,9,0,y1844,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
951,62145448,62145448,15:05:00,20240606,33,0,y1684,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
952,61393204,61393204,14:30:00,20240606,8,0,y1794,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
953,61804422,61804422,14:50:00,20240606,Green-C,0,G-10205,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
954,ADDED-1581935241,ADDED-1581935241,13:55:00,20240606,Orange,1,O-547C87A3,1418,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
955,61849247,61849247,14:00:00,20240606,69,1,y2107,2107,,trip_updates (2024-06-06 18:11:20.441111+00:00)
956,62144820,62144820,14:30:00,20240606,50,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
957,61849840,61849840,14:31:00,20240606,70,1,y2047,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
958,61849293,61849293,15:01:00,20240606,69,0,y1948,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
959,61929443,61929443,14:40:00,20240606,245,1,y0808,0808,,trip_updates (2024-06-06 18:11:20.441111+00:00)
960,61928693,61928693,14:45:00,20240606,210,0,y0815,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
961,62216004,62216004,14:23:00,20240606,114,1,y3341,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
962,62248827,62248827,14:20:00,20240606,Blue,1,B-547CB6A9,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
963,61391278,61391278,14:25:00,20240606,47,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
964,61871374,61871374,14:40:00,20240606,96,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
965,61929305,61929305,14:20:00,20240606,236,1,y0830,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
966,61391904,61391904,14:29:00,20240606,16,1,y1729,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
967,62146313,62146313,14:40:00,20240606,34E,1,y1628,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
968,61870050,61870050,14:40:00,20240606,91,0,y2048,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
969,61804451,61804451,14:42:00,20240606,Green-C,0,G-10041,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
970,61392595,61392595,14:01:00,20240606,23,0,y1752,1752,,trip_updates (2024-06-06 18:11:20.441111+00:00)
971,61394305,61394305,14:31:00,20240606,57,0,y3220,3220,,trip_updates (2024-06-06 18:11:20.441111+00:00)
972,ADDED-1581935296,ADDED-1581935296,14:09:58,20240606,Green-E,0,G-10162,3645-3821,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
973,61391746,61391746,14:03:00,20240606,1,0,y1868,1868,,trip_updates (2024-06-06 18:11:20.441111+00:00)
974,61870121,61870121,13:35:00,20240606,106,0,y2028,2028,,trip_updates (2024-06-06 18:11:20.441111+00:00)
975,61391099,61391099,,,23,1,,,CANCELED,trip_updates (2024-06-06 18:11:20.441111+00:00)
976,61869122,61869122,13:15:00,20240606,411,1,y0837,0837,,trip_updates (2024-06-06 18:11:20.441111+00:00)
977,61849575,61849575,14:55:00,20240606,64,0,y2041,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
978,61871378,61871378,13:50:00,20240606,94,0,y1956,1956,,trip_updates (2024-06-06 18:11:20.441111+00:00)
979,62144842,62144842,13:55:00,20240606,35,0,y1635,1635,,trip_updates (2024-06-06 18:11:20.441111+00:00)
980,61946503,61946503,14:21:00,20240606,741,1,y1334,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
981,61391345,61391345,14:05:00,20240606,47,1,y1814,1814,,trip_updates (2024-06-06 18:11:20.441111+00:00)
982,61945688,61945688,14:59:00,20240606,749,0,y1276,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
983,61929113,61929113,14:45:00,20240606,225,0,y0833,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
984,61723382,61723382,14:15:00,20240606,Mattapan,0,G-10027,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
985,61946205,61946205,13:46:00,20240606,751,1,y1273,1273,,trip_updates (2024-06-06 18:11:20.441111+00:00)
986,62145237,62145237,14:00:00,20240606,30,0,y1710,1710,,trip_updates (2024-06-06 18:11:20.441111+00:00)
987,61869414,61869414,14:13:00,20240606,93,0,y1413,1413,,trip_updates (2024-06-06 18:11:20.441111+00:00)
988,CR-660222-111,CR-660222-111,13:35:00,20240606,CR-Newburyport,0,1701,1701,,trip_updates (2024-06-06 18:11:20.441111+00:00)
989,61940863,61940863,14:30:00,20240606,713,1,y3000,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
990,61391080,61391080,13:59:00,20240606,23,1,y1840,1840,,trip_updates (2024-06-06 18:11:20.441111+00:00)
991,62145899,62145899,14:08:00,20240606,32,1,y1629,1629,,trip_updates (2024-06-06 18:11:20.441111+00:00)
992,61945585,61945585,14:34:00,20240606,28,1,y1224,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
993,61392055,61392055,14:25:00,20240606,66,1,y1831,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
994,61946272,61946272,14:32:00,20240606,751,1,y1273,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
995,62216554,62216554,14:46:00,20240606,442,1,y3315,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
996,61846306,61846306,14:30:00,20240606,67,0,y2075,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
997,62144937,62144937,14:59:00,20240606,37,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
998,61868946,61868946,14:15:00,20240606,99,1,y2050,2050,,trip_updates (2024-06-06 18:11:20.441111+00:00)
999,62216029,62216029,13:43:00,20240606,116,0,y3324,3324,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1000,61912057,61912057,13:54:00,20240606,749,1,y1277,1277,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1001,62145080,62145080,14:10:00,20240606,50,0,y1651,1651,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1002,61319135,61319135,13:29:00,20240606,Red,0,R-547CB69D,1741,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1003,61945595,61945595,13:25:00,20240606,28,0,y1224,1224,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1004,61849654,61849654,14:44:00,20240606,70,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1005,61945726,61945726,14:10:00,20240606,749,1,y1278,1278,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1006,61871427,61871427,13:50:00,20240606,112,1,y3146,3146,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1007,61928802,61928802,14:45:00,20240606,215,1,y0760,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1008,61929380,61929380,14:04:00,20240606,240,0,y0832,0832,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1009,61394399,61394399,13:40:00,20240606,19,0,y3219,3219,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1010,61869114,61869114,14:28:00,20240606,411,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1011,61945939,61945939,14:46:00,20240606,39,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1012,62144612,62144612,14:51:00,20240606,29,0,y1604,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1013,61391750,61391750,13:56:00,20240606,66,0,y1904,1904,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1014,61870103,61870103,15:00:00,20240606,89,0,y2116,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1015,ADDED-1581935278,ADDED-1581935278,14:25:00,20240606,Orange,1,O-547C81C9,1446,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
1016,62216414,62216414,14:36:00,20240606,429,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1017,61849361,61849361,15:07:00,20240606,77,0,y3133,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1018,61391074,61391074,13:31:00,20240606,23,1,y1874,1874,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1019,61945929,61945929,13:50:00,20240606,39,1,y1256,1256,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1020,62145780,62145780,14:08:00,20240606,14,0,y1608,1608,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1021,61928630,61928630,14:07:00,20240606,201,1,y0777,0777,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1022,62216448,62216448,14:46:00,20240606,435,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1023,61391858,61391858,13:50:00,20240606,501,0,y1852,1852,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1024,61870493,61870493,13:52:00,20240606,111,0,y2078,2078,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1025,61804278,61804278,14:26:00,20240606,Green-C,0,G-10110,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1026,61870179,61870179,14:16:00,20240606,111,0,y0859,0859,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1027,61871361,61871361,14:34:00,20240606,111,1,y3130,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1028,62146229,62146229,15:09:00,20240606,34E,0,y1658,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1029,61394382,61394382,14:35:00,20240606,57,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1030,61946454,61946454,14:51:00,20240606,741,1,y1341,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1031,61391906,61391906,14:17:00,20240606,16,1,y1731,1731,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1032,62146072_2,62146072_2,14:59:00,20240606,32,0,y1696,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1033,61394228,61394228,14:58:00,20240606,57,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1034,61848563,61848563,14:07:00,20240606,71,1,y3120,3120,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1035,61391939,61391939,13:50:00,20240606,17,1,y1882,1882,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1036,61394079,61394079,14:20:00,20240606,65,0,y3272,3272,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1037,CR-670247-750,CR-670247-750,14:09:00,20240606,CR-Franklin,1,1856,1856,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1038,61392223,61392223,14:45:00,20240606,44,1,y1798,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1039,61319347,61319347,14:21:00,20240606,Red,0,R-547C9415,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1040,61929376,61929376,13:34:00,20240606,240,0,y0787,0787,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1041,61946257,61946257,,,751,1,,,CANCELED,trip_updates (2024-06-06 18:11:20.441111+00:00)
1042,61849690,61849690,14:55:00,20240606,70,1,y2085,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1043,61392141,61392141,13:57:00,20240606,1,1,y1894,1894,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1044,61394066,61394066,15:10:00,20240606,556,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1045,62216539,62216539,14:50:00,20240606,441,0,y3111,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1046,61870247,61870247,14:46:00,20240606,111,0,y3150,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1047,61870122,61870122,14:15:00,20240606,106,1,y2028,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1048,62216781,62216781,13:45:00,20240606,120,0,y3101,3101,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1049,61946725,61946725,14:12:00,20240606,743,1,y1312,1312,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1050,61929046,61929046,14:28:00,20240606,222,1,y0778,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1051,CR-660380-493,CR-660380-493,13:30:00,20240606,CR-Fitchburg,0,1724,1724,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1052,61391406,61391406,13:55:00,20240606,9,0,y1918,1918,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1053,61869462,61869462,14:00:00,20240606,89,0,y0867,0867,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1054,61870738,61870738,13:55:00,20240606,104,1,y1942,1942,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1055,61849954,61849954,15:11:00,20240606,75,1,y1999,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1056,61946424,61946424,14:41:00,20240606,741,1,y1343,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1057,61319227,61319227,15:06:00,20240606,Red,0,R-547C8EAB,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1058,62146146,62146146,14:38:00,20240606,32,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1059,61393034,61393034,15:00:00,20240606,504,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1060,61805048,61805048,14:00:00,20240606,Green-D,1,G-10221,3678-3839,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1061,61869400,61869400,13:27:00,20240606,137,0,y0896,0896,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1062,61848401,61848401,15:11:00,20240606,73,1,y2043,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1063,62144875,62144875,14:45:00,20240606,35,1,y1672,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1064,61805364,61805364,14:38:00,20240606,Green-B,0,G-10018,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1065,61390948,61390948,14:20:00,20240606,16,0,y1761,1761,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1066,61871458,61871458,13:46:00,20240606,111,1,y3128,3128,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1067,62145517_1,62145517_1,14:30:00,20240606,39,0,y1707,1707,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1068,61928911,61928911,13:45:00,20240606,216,0,y0826,0826,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1069,61849312,61849312,15:10:00,20240606,69,1,y2015,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1070,61391086,61391086,14:34:00,20240606,23,1,y1857,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1071,61392316,61392316,14:30:00,20240606,19,0,y1725,1725,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1072,61869215,61869215,14:35:00,20240606,101,1,y1420,1420,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1073,61393370,61393370,14:16:00,20240606,19,0,y1741,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1074,61869580,61869580,13:05:00,20240606,112,1,y1411,1411,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1075,61849424,61849424,15:09:00,20240606,77,1,y2109,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1076,61393234,61393234,14:05:00,20240606,19,0,y1899,1899,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1077,61928741,61928741,15:03:00,20240606,211,0,y0905,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1078,CR-670277-819,CR-670277-819,18:20:00,20240606,CR-Providence,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1079,61393283,61393283,14:10:00,20240606,45,1,y1859,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1080,61391753,61391753,14:20:00,20240606,66,0,y1820,1820,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1081,61394222,61394222,,,57,1,,,CANCELED,trip_updates (2024-06-06 18:11:20.441111+00:00)
1082,61393178,61393178,14:41:00,20240606,16,1,y1829,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1083,62216523,62216523,14:16:00,20240606,441,1,y3102,3102,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1084,61945375,61945375,13:53:00,20240606,749,0,y1289,1289,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1085,61804611,61804611,14:08:00,20240606,Green-E,0,G-10220,3626,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1086,61849664,61849664,13:46:00,20240606,70,1,y2051,2051,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1087,61848269,61848269,13:25:00,20240606,86,0,y2021,2021,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1088,62145424,62145424,14:13:00,20240606,33,0,y1650,1650,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1089,62144703,62144703,13:50:00,20240606,42,1,y1708,1708,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1090,61394409,61394409,14:45:00,20240606,19,0,y3221,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1091,ADDED-1581935293,ADDED-1581935293,14:35:00,20240606,Orange,1,O-547C7818,,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
1092,61394226,61394226,14:22:00,20240606,57,1,y3262,3262,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1093,61945629,61945629,13:17:00,20240606,28,1,y1211,1211,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1094,61392051,61392051,13:49:00,20240606,66,1,y1768,1768,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1095,61946281,61946281,,,751,0,,,CANCELED,trip_updates (2024-06-06 18:11:20.441111+00:00)
1096,61392591,61392591,13:50:00,20240606,44,0,y1788,1788,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1097,61871471,61871471,15:10:00,20240606,111,1,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1098,62216363,62216363,14:35:00,20240606,426,0,y3108,3108,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1099,61392584,61392584,13:38:00,20240606,15,0,y1771,1771,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1100,61848443,61848443,15:05:00,20240606,71,1,y1993,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1101,62146233_2,62146233_2,14:56:00,20240606,34,0,y1612,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1102,61394064,61394064,14:20:00,20240606,10,1,y3200,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1103,61849109,61849109,15:05:00,20240606,350,0,y3147,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1104,62216097,62216097,14:20:00,20240606,116,1,y3326,3326,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1105,61929241,61929241,14:00:00,20240606,230,1,y0773,0773,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1106,CR-670145-519,CR-670145-519,12:55:00,20240606,CR-Worcester,0,1859,1859,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1107,61945930,61945930,14:20:00,20240606,39,1,y1218,1218,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1108,61848779,61848779,14:10:00,20240606,88,0,y2093,2093,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1109,61870302,61870302,14:10:00,20240606,93,1,y2054,2054,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1110,61869235,61869235,14:15:00,20240606,132,1,y0899,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1111,61946052,61946052,14:26:00,20240606,39,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1112,61946365,61946365,13:33:00,20240606,16,1,y1262,1262,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1113,61391982,61391982,14:40:00,20240606,45,1,y1872,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1114,61392593,61392593,14:00:00,20240606,45,0,y1872,1872,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1115,61946287,61946287,,,751,1,,,CANCELED,trip_updates (2024-06-06 18:11:20.441111+00:00)
1116,CR-670065-018,CR-670065-018,13:58:00,20240606,CR-Middleborough,1,1849,1849,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1117,61392619,61392619,15:10:00,20240606,22,0,y1923,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1118,62145239,62145239,15:00:00,20240606,30,0,y1710,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1119,61870071,61870071,14:58:00,20240606,111,0,y2084,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1120,61392148,61392148,14:10:00,20240606,1,1,y1809,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1121,61945586,61945586,14:56:00,20240606,28,0,y1214,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1122,61928972,61928972,14:50:00,20240606,220,1,y0825,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1123,61945940,61945940,14:56:00,20240606,39,0,y1217,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1124,61848477,61848477,14:29:00,20240606,73,0,y3139,3139,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1125,61870164,61870164,14:45:00,20240606,110,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1126,62216092,62216092,14:00:00,20240606,116,1,y1419,1419,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1127,61849296,61849296,14:35:00,20240606,69,1,y1948,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1128,61869401,61869401,14:30:00,20240606,97,1,y0887,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1129,61319048,61319048,14:14:00,20240606,Red,0,R-547CB6C7,1910,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1130,62146275,62146275,13:30:00,20240606,34E,1,y1643,1643,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1131,61929030,61929030,13:55:00,20240606,222,1,y0762,0762,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1132,62145212,62145212,15:10:00,20240606,24,0,y1690,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1133,61871051,61871051,15:10:00,20240606,95,0,,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1134,61849652,61849652,14:18:00,20240606,70,0,y2032,2032,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1135,62145579,62145579,14:24:00,20240606,31,0,y1626,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1136,61393272,61393272,15:03:00,20240606,45,1,y1902,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1137,61848890,61848890,14:48:00,20240606,87,0,y1965,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1138,61946236,61946236,13:07:00,20240606,751,0,y1279,1279,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1139,61946270,61946270,13:57:00,20240606,751,1,y1292,1292,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1140,61946286,61946286,,,751,1,,,CANCELED,trip_updates (2024-06-06 18:11:20.441111+00:00)
1141,62145427,62145427,15:07:00,20240606,21,0,y1627,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1142,62145856,62145856,13:30:00,20240606,14,0,y1631,1631,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1143,62248784,62248784,13:50:00,20240606,Blue,1,B-547CB699,0702,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1144,61869027,61869027,14:47:00,20240606,137,0,y0897,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1145,ADDED-1581935221,ADDED-1581935221,13:10:16,20240606,Green-B,1,G-10005,3651-3809,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
1146,61804933,61804933,14:03:00,20240606,Green-D,0,G-10242,3628-3837,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1147,61849389,61849389,14:40:00,20240606,77,0,y3157,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1148,61804298,61804298,13:53:00,20240606,Green-C,0,G-10214,3836-3631,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1149,61946209,61946209,13:53:00,20240606,751,0,y1279,,,trip_updates (2024-06-06 18:11:20.441111+00:00)
1150,ADDED-1581935294,ADDED-1581935294,14:09:45,20240606,Green-B,0,G-10062,3639-3829,ADDED,trip_updates (2024-06-06 18:11:20.441111+00:00)
